Unnamed: 0,tweets,likes,time,politician_id,language,translated_tweets
2841,juste!,0,2016-06-25 11:14:45+00:00,CarloSommaruga,"((0, 6, 'Unknown', 'un'),)",NA
2842,c'est une illustration pour saisir la réalité de la perte perlée!,0,2016-06-25 11:14:18+00:00,CarloSommaruga,"((0, 68, 'FRENCH', 'fr'),)",[{'translation_text': 'This is an illustration to grasp the reality of beaded loss!'}]
2843,Aussenminister Burkhalter zu Brexit: «Ich bin immer noch optimistisch» Moi aussi !,1,2016-06-25 10:40:29+00:00,CarloSommaruga,"((0, 84, 'GERMAN', 'de'),)",[{'translation_text': 'Foreign Minister Burkhalter on Brexit: «I am still optimistic» Moi aussi !'}]
2844,par ailleurs où trouver les terrains et les finances pour compenser les pertes de logements par Airbnb!,0,2016-06-25 10:36:50+00:00,CarloSommaruga,"((0, 104, 'FRENCH', 'fr'),)",[{'translation_text': 'where to find land and finance to compensate for housing losses by Airbnb!'}]
2845,Erreur ! L'étude de l'office tourisme  montre la progression fulgurante ces deux dernières années.,0,2016-06-25 10:35:15+00:00,CarloSommaruga,"((0, 101, 'FRENCH', 'fr'),)",[{'translation_text': 'Error! The study of the tourist office shows the staggering progress over the last two years.'}]
2846,"ce n'est pas la gentrification le problème, mais l'anéantissement de l'effort public pour le logement abordable.",0,2016-06-25 10:28:42+00:00,CarloSommaruga,"((0, 114, 'FRENCH', 'fr'),)","[{'translation_text': 'It is not gentrification the problem, but the annihilation of the public effort for affordable housing.'}]"
2848,"Maintenant, l’Europe doit parler aux peuples",1,2016-06-25 07:51:45+00:00,CarloSommaruga,"((0, 46, 'FRENCH', 'fr'),)",[{'translation_text': 'Now Europe needs to talk to the peoples'}]
2849,Le Conseil de fondation de l' en plein travail dans la magnifique villa Maraini à Rome.,0,2016-06-25 07:26:41+00:00,CarloSommaruga,"((0, 88, 'FRENCH', 'fr'),)",[{'translation_text': 'The Board of Foundation of the in full work in the magnificent villa Maraini in Rome.'}]
2850,Airbnb et disparition de logements: il y a urgence. Il est temps que nos autorités prennent des mesures pour...,1,2016-06-25 05:14:40+00:00,CarloSommaruga,"((0, 112, 'FRENCH', 'fr'),)",[{'translation_text': 'Airbnb and the disappearance of housing: there is an emergency. It is time for our authorities to take steps to...'}]
2852,"Plus de démocratie oui, mais plus de social pour un espoir sur l'avenir! C'est ce qui manque et nourrit la chienlit!",0,2016-06-24 19:15:02+00:00,CarloSommaruga,"((0, 117, 'FRENCH', 'fr'),)","[{'translation_text': 'More democracy yes, but more social for hope for the future! That is what is lacking and nourishing the dog!'}]"
2853,l'UE est l'exutoire des frustrations issues des errements des politiques libérales nationales et européennes. refoundation,1,2016-06-24 19:10:20+00:00,CarloSommaruga,"((0, 124, 'FRENCH', 'fr'),)",[{'translation_text': 'the EU is the outlet of frustrations arising from the wanderings of national and European liberal policies.'}]
2855,"Cornelio Sommaruga, président  1987-1999, au vernissage du livre de ses discours",9,2016-06-24 15:12:30+00:00,CarloSommaruga,"((0, 81, 'FRENCH', 'fr'),)","[{'translation_text': 'Cornelio Sommaruga, President 1987-1999, at the opening of the book of his speeches'}]"
2856,mais qui a jamais dit cela ?,0,2016-06-24 12:38:25+00:00,CarloSommaruga,"((0, 28, 'Unknown', 'un'),)",NA
2858,en Angleterre c’est déjà là et ce sera encore plus fort !,0,2016-06-24 12:03:47+00:00,CarloSommaruga,"((0, 62, 'FRENCH', 'fr'),)",[{'translation_text': 'In England it is already there and it will be even stronger!'}]
2859,Brexit: «Un vote qui montre la souffrance sociale en Europe»,1,2016-06-24 11:01:18+00:00,CarloSommaruga,"((0, 62, 'Unknown', 'un'),)",NA
2860,l'aveuglement sur les causes de la situation assurent un avenir sombre !,1,2016-06-24 10:50:21+00:00,CarloSommaruga,"((0, 72, 'FRENCH', 'fr'),)",[{'translation_text': 'blindness on the causes of the situation ensure a dark future!'}]
2861,«Un vote qui montre la souffrance sociale en Europe»,0,2016-06-24 09:23:57+00:00,CarloSommaruga,"((0, 54, 'Unknown', 'un'),)",NA
2862,Et cela fait apparaître.....un vote social !,1,2016-06-24 08:39:30+00:00,CarloSommaruga,"((0, 45, 'FRENCH', 'fr'),)",[{'translation_text': 'And that makes it appear a social vote!'}]
2863,Il faut s'en prendre aux politiques libérales et d'austérité qui ont fait naître le mécontent plutôt qu'au populisme,1,2016-06-24 08:37:10+00:00,CarloSommaruga,"((0, 122, 'FRENCH', 'fr'),)",[{'translation_text': 'We must attack liberal and austerity policies that have given rise to discontent rather than populism.'}]
2864,oui très probablement,0,2016-06-24 08:35:34+00:00,CarloSommaruga,"((0, 22, 'Unknown', 'un'),)",NA
2865,"les politiques imposées par rigueur budgétaire, refus d'Europe sociale, etc. socialiste et pas libéral ? politiquepourlesnuls",0,2016-06-24 08:18:26+00:00,CarloSommaruga,"((0, 128, 'FRENCH', 'fr'),)","[{'translation_text': ""policies imposed by budgetary rigour, social Europe's refusal, etc. Socialist and not liberal ? political for the nuns""}]"
2868,brexit: GreatBritain : bye bye EU; Scottland: bye bye GreatBritain ?,0,2016-06-24 07:28:34+00:00,CarloSommaruga,"((0, 68, 'Unknown', 'un'),)",NA
2869,Les politiques libérales prisent à leur propre piège !,0,2016-06-24 07:23:43+00:00,CarloSommaruga,"((0, 57, 'FRENCH', 'fr'),)",[{'translation_text': 'Liberal policies are trapped in their own trap!'}]
2870,"ce n'est pas une polémique, regarde les votes dans les quartiers et les villes populaires !",0,2016-06-24 07:21:29+00:00,CarloSommaruga,"((0, 92, 'FRENCH', 'fr'),)","[{'translation_text': ""It's not a polemic, look at the votes in neighborhoods and popular cities!""}]"
2871,oui il faut un nouveau projet social et écologique qui fédère et donne espoir aux classes moyennes et populaires!,0,2016-06-24 07:10:37+00:00,CarloSommaruga,"((0, 116, 'FRENCH', 'fr'),)","[{'translation_text': 'Yes, we need a new social and ecological project that builds and gives hope to the middle and popular classes!'}]"
2873,"plus encore, relancer un projet social et écologique fédérateur des classes moyennes et populaires !",0,2016-06-24 07:09:01+00:00,CarloSommaruga,"((0, 103, 'FRENCH', 'fr'),)","[{'translation_text': 'Even more, relaunch a social and ecological project that federates the middle and popular classes!'}]"
2874,Brexit:  c'est le moment de mettre les bouchées doubles pour un accord sur ALCP,0,2016-06-24 07:06:38+00:00,CarloSommaruga,"((0, 80, 'FRENCH', 'fr'),)","[{'translation_text': ""Brexit: it's time to put the double bites for an agreement on ALCP""}]"
2875,les politiques libérales et d'austérité qui ont ravagé les classes populaires sont responsables du brexit!,0,2016-06-24 07:01:39+00:00,CarloSommaruga,"((0, 110, 'FRENCH', 'fr'),)",[{'translation_text': 'The liberal and austerity policies that have ravaged the popular classes are responsible for the brexit!'}]
2876,"Qui prendra les mesures pour plus d'emploi, de santé et de pouvoir d'achat, pour les classes populaires ?brexit",0,2016-06-24 06:19:44+00:00,CarloSommaruga,"((0, 112, 'FRENCH', 'fr'),)","[{'translation_text': 'Who will take the measures for more employment, health and purchasing power, for the popular classes?brexit'}]"
2877,Responsabilité du brexit: les politiques libérales et d'austérité qui laissent des millions de gens hors prospérité!,2,2016-06-24 06:14:58+00:00,CarloSommaruga,"((0, 122, 'FRENCH', 'fr'),)",[{'translation_text': 'Responsibility of Brexit: Liberal and austerity policies that leave millions of people out of prosperity!'}]
2879,Le car postal suisse entre dans le futur !,2,2016-06-23 20:33:57+00:00,CarloSommaruga,"((0, 42, 'Unknown', 'un'),)",NA
2881,Signature d'un accord de paix en Colombie entre l'Etat et les FARC. Grand pas pour la paix et les colombiens!,2,2016-06-23 20:24:13+00:00,CarloSommaruga,"((0, 109, 'FRENCH', 'fr'),)",[{'translation_text': 'Signing of a peace agreement in Colombia between the state and the FARC. Great step for peace and Colombians!'}]
2882,si vous réagissez ainsi c'est à cause du sang du génocide arménien sur les mains de vos aïeuls et de vos mentors!,2,2016-06-23 20:04:03+00:00,CarloSommaruga,"((0, 118, 'FRENCH', 'fr'),)","[{'translation_text': ""If you react like this, it's because of the blood of the Armenian genocide in the hands of your elders and mentors!""}]"
2883,"j'ai fait des discours devant nombres de photos, souvent devant celles de Mandela alors qu'il était qualifié de terroriste !",0,2016-06-23 18:36:08+00:00,CarloSommaruga,"((0, 126, 'FRENCH', 'fr'),)","[{'translation_text': ""I made speeches in front of many photos, often in front of Mandela's when he was called a terrorist!""}]"
2885,"dictateurs et soi-disant démocraties, comme Afrique du Sud de l'épique de l'apartheid, sont mes bêtes noires !",0,2016-06-23 16:22:37+00:00,CarloSommaruga,"((0, 113, 'FRENCH', 'fr'),)","[{'translation_text': 'dictators and so-called democracies, like South Africa of the epic of apartheid, are my black beasts!'}]"
2887,"Armée suisse: Tirs de contrôle de missiles Stinger en Turquie. Apres collaboration avec Israel, voici la Turquie !",0,2016-06-23 13:54:44+00:00,CarloSommaruga,"((0, 116, 'FRENCH', 'fr'),)","[{'translation_text': 'Swiss Army: Stinger missile control shots in Turkey. After working with Israel, this is Turkey!'}]"
2888,Brexit: «Les gagnants et les perdants de la mondialisation s'affrontent» seul un nouveau projet social sauvera l'UE,1,2016-06-23 10:36:31+00:00,CarloSommaruga,"((0, 117, 'FRENCH', 'fr'),)","[{'translation_text': 'Brexit: ""The winners and losers of globalisation face each other"" only a new social project will save the EU'}]"
2891,Ce jour Jo Cox aurait fêté ses 42 ans. Rendons lui hommage comme à tous les parlementaires assassinés pour leurs idées. moreincommon,3,2016-06-22 11:22:28+00:00,CarloSommaruga,"((0, 137, 'FRENCH', 'fr'),)",[{'translation_text': 'This day Jo Cox is said to have celebrated his 42nd birthday. Let us pay tribute to him as to all the parliamentarians murdered for their ideas. moreincommon'}]
2895,"Le ""remain"" en GB ne suffira pas à sauver UE. La ""social refoundation"" est la vraie réponse contre nationalismes!",1,2016-06-21 07:20:39+00:00,CarloSommaruga,"((0, 115, 'FRENCH', 'fr'),)","[{'translation_text': 'The ""main"" in GB will not be enough to save EU. The ""social refoundation"" is the real answer against nationalisms!'}]"
2896,"Zut, tu article paraît trop tard. Les Suisses ont déjà voté le 5 juin surRBI. Mais on y reviendra !",3,2016-06-20 17:15:32+00:00,CarloSommaruga,"((0, 103, 'FRENCH', 'fr'),)","[{'translation_text': ""The Swiss have already voted on RBI on June 5, but we'll be back!""}]"
2897,Récit poignant (en français) d'une réfugiée africaine en provenance de République Centrafricaine en Italie...,1,2016-06-20 13:59:35+00:00,CarloSommaruga,"((0, 114, 'Unknown', 'un'),)",NA
2898,Bel arrêt du Tribunal fédéral favorisant les politiques publiques de logements abordables plutôt que le profit...,1,2016-06-20 12:23:41+00:00,CarloSommaruga,"((0, 117, 'FRENCH', 'fr'),)",[{'translation_text': 'Beautiful judgment of the Federal Court favoring public policies of affordable housing rather than profit...'}]
2899,Bel arrêt du Tribunal fédéral favorisant les politiques publiques de logements abordables plutôt que profit privé !,1,2016-06-20 12:07:09+00:00,CarloSommaruga,"((0, 120, 'FRENCH', 'fr'),)",[{'translation_text': 'Beautiful judgment of the Federal Court favoring public policies of affordable housing rather than private profit!'}]
2904,"Après ceci, les hooligans russes et le fric de la FIFA, quelqu’un peut me dire quelles valeurs promeut le foot?",1,2016-06-19 18:32:47+00:00,CarloSommaruga,"((0, 114, 'FRENCH', 'fr'),)","[{'translation_text': 'After this, Russian hooligans and FIFA money, someone can tell me what values promote football?'}]"
2905,L’attitude profondément égoïste de Corsier est choquante. Elle heurte le sens de solidarité humaine!,4,2016-06-19 18:28:34+00:00,CarloSommaruga,"((0, 106, 'FRENCH', 'fr'),)","[{'translation_text': ""Corsier's deeply selfish attitude is shocking. It strikes the sense of human solidarity!""}]"
2909,L’attaque politicienne d’ contre Cheffe DFJP dans  aveu crasse faiblesse du  sur politique migratoire,1,2016-06-19 12:13:39+00:00,CarloSommaruga,"((0, 105, 'FRENCH', 'fr'),)",[{'translation_text': 'The political attack on DFJP Chief in admitting weakness of over migration policy'}]
2910,"Le droit au logement est un droit fondamental. Mais en Suisse, il ne figure toujours pas dans la Constitution !",2,2016-06-19 11:16:12+00:00,CarloSommaruga,"((0, 111, 'FRENCH', 'fr'),)","[{'translation_text': 'The right to housing is a fundamental right, but in Switzerland it is still not included in the Constitution!'}]"
2912,"L'obligation morale concerne également la Suisse et l'
Europe !",0,2016-06-18 18:33:31+00:00,CarloSommaruga,"((0, 64, 'Unknown', 'un'),)",NA
2913,Construction de nouveaux logements à loyer abordable et défense du parc locatif existant ce sont les deux...,1,2016-06-18 14:29:25+00:00,CarloSommaruga,"((0, 110, 'FRENCH', 'fr'),)",[{'translation_text': 'Construction of new affordable rental housing and defense of the existing rental stock are the two...'}]
2914,"Et pendant que tout le monde s'échine à construire 200 logements,  en pompe 500 pour le marché du tourisme !",2,2016-06-18 09:44:50+00:00,CarloSommaruga,"((0, 111, 'FRENCH', 'fr'),)","[{'translation_text': 'And while everyone is trying to build 200 housing units, pump 500 for the tourism market!'}]"
2915,L'Union européenne doit rapidement revenir aux valeurs qui l'on fondée et qui ont fait sa force. L'abandon actuel...,0,2016-06-18 05:26:11+00:00,CarloSommaruga,"((0, 118, 'FRENCH', 'fr'),)",[{'translation_text': 'The European Union must quickly return to the values that have been founded and made its strength.'}]
2916,Ce corrompu a renversé la presidente démocratiquement élue sous prétexte de présentation  erronée des comptes!,3,2016-06-17 15:25:35+00:00,CarloSommaruga,"((0, 116, 'FRENCH', 'fr'),)",[{'translation_text': 'This corrupt one overturned the democratically elected president on the pretext of misrepresentation of accounts!'}]
2917,Face à la politique des caisses vides de la droite bourgeoise et nationaliste il faut une mobilisation générale !,0,2016-06-17 11:19:13+00:00,CarloSommaruga,"((0, 116, 'FRENCH', 'fr'),)","[{'translation_text': 'Faced with the policy of empty caisses of the bourgeois and nationalist right, we need a general mobilization!'}]"
2918,Ce matin intervention de la présidente du Conseil national et minute de silence en solidarité et respect avec la...,3,2016-06-17 08:07:42+00:00,CarloSommaruga,"((0, 117, 'FRENCH', 'fr'),)",[{'translation_text': 'This morning the President of the National Council spoke and minute of silence in solidarity and respect with the...'}]
2921,Des chars plutôt que le dialogue international! L' refuse les crédits pour Geneve internationale mais vote 5 mia/an pour l'armée!,1,2016-06-15 07:28:19+00:00,CarloSommaruga,"((0, 132, 'Unknown', 'un'),)",NA
2922,"Les crédits pour la Geneve internationale en faveur de l'ONU, de l'IUT et l'OMS approuvés par le Conseil national !",0,2016-06-15 07:23:31+00:00,CarloSommaruga,"((0, 117, 'FRENCH', 'fr'),)","[{'translation_text': 'The funds for the International Geneva in favour of the UN, the IUT and the WHO approved by the National Council!'}]"
2923,avant de parler de  tu devrais faire de l'ordre dans tes idées de petit suiveur des nationalistes de l',0,2016-06-12 18:53:02+00:00,CarloSommaruga,"((0, 104, 'FRENCH', 'fr'),)",[{'translation_text': 'Before talking about you should make order in your ideas as a little follower of the nationalists of the'}]
